age,job_type,education,education_num,job,marital_status,religion,gender,hours_per_week,income
30,Government,Bachelors,13,Teacher,Married,Christians,Male,40,more than 30 k INR
27,Private,Bachelors,13,Call Center,Married,Christians,Male,40,more than 30 k INR
37,Private,Bachelors,13,Executive,Married,Christians,Male,40,less than 30 k INR
32,Government,Bachelors,13,Teacher,Married,Christians,Male,40,less than 30 k INR
48,Private,Bachelors,13,Executive,Married,Christians,Male,40,less than 30 k INR
53,Private,Bachelors,13,Teacher,Married,Christians,Male,40,less than 30 k INR
45,Private,Bachelors,13,Mechanic,Married,Christians,Male,40,more than 30 k INR
48,Private,Bachelors,13,Executive,Married,Christians,Male,40,more than 30 k INR
41,Private,Bachelors,13,Executive,Married,Christians,Male,40,more than 30 k INR
45,Private,Bachelors,13,Police,Married,Christians,Male,40,less than 30 k INR
66,Private,Bachelors,13,Police,Married,Christians,Male,40,less than 30 k INR
58,Private,Bachelors,13,Police,Married,Christians,Male,40,less than 30 k INR
38,Government,Bachelors,13,Mechanic,Married,Christians,Male,40,less than 30 k INR
44,Government,Bachelors,13,Police,Married,Christians,Male,40,more than 30 k INR
37,Government,Bachelors,13,Police,Married,Christians,Male,40,more than 30 k INR
35,Private,Bachelors,13,Police,Married,Christians,Male,40,more than 30 k INR
42,Private,Bachelors,13,Police,Married,Christians,Male,40,more than 30 k INR
39,Private,Bachelors,13,Police,Married,Christians,Male,40,more than 30 k INR
39,Private,Bachelors,13,Mechanic,Married,Christians,Male,40,more than 30 k INR
35,Private,Bachelors,13,Mechanic,Married,Christians,Male,40,more than 30 k INR
54,Government,Bachelors,13,Executive,Married,Christians,Male,40,more than 30 k INR
50,Private,Bachelors,13,Executive,Married,Christians,Male,40,more than 30 k INR
57,Private,Bachelors,13,Executive,Married,Christians,Male,40,more than 30 k INR
46,Government,Bachelors,13,Teacher,Married,Christians,Male,40,more than 30 k INR
35,Private,Bachelors,13,Teacher,Married,Christians,Male,40,more than 30 k INR
38,Government,Bachelors,13,Fireman,Married,Christians,Male,40,more than 30 k INR
63,Private,Bachelors,13,Fireman,Married,Christians,Male,40,more than 30 k INR
35,Government,Bachelors,13,Sales,Married,Christians,Male,40,more than 30 k INR
63,Private,Bachelors,13,Mechanic,Married,Christians,Male,40,less than 30 k INR
57,Private,Bachelors,13,Executive,Married,Christians,Male,40,less than 30 k INR
58,Private,Bachelors,13,Other-service,Married,Christians,Male,40,less than 30 k INR
47,Private,Bachelors,13,Teacher,Married,Christians,Male,40,less than 30 k INR
28,Private,Bachelors,13,Teacher,Married,Christians,Male,40,less than 30 k INR
52,Private,Bachelors,13,Mechanic,Married,Christians,Male,40,less than 30 k INR
44,Private,Bachelors,13,Executive,Married,Christians,Male,40,less than 30 k INR
41,Government,Bachelors,13,Executive,Married,Christians,Male,40,less than 30 k INR
32,Private,Bachelors,13,Domestic Servants,Married,Christians,Male,40,less than 30 k INR
36,Government,Bachelors,13,Teacher,Married,Christians,Male,40,less than 30 k INR
42,Private,Bachelors,13,Police,Married,Christians,Male,40,more than 30 k INR
44,Government,Bachelors,13,Executive,Married,Christians,Male,40,more than 30 k INR
45,Government,Bachelors,13,Farmer,Married,Christians,Male,40,more than 30 k INR
32,Private,Bachelors,13,Teacher,Married,Christians,Male,40,more than 30 k INR
44,Private,Bachelors,13,Sales,Married,Christians,Male,40,more than 30 k INR
31,Private,Bachelors,13,Call Center,Married,Christians,Male,40,more than 30 k INR
34,Private,Bachelors,13,Taxi-driver,Married,Christians,Male,40,more than 30 k INR
43,Private,Bachelors,13,Police,Married,Christians,Male,40,less than 30 k INR
35,Private,Bachelors,13,Other-service,Married,Christians,Male,40,less than 30 k INR
35,Government,Bachelors,13,Teacher,Married,Christians,Male,40,less than 30 k INR
45,Private,Bachelors,13,Executive,Married,Christians,Male,45,more than 30 k INR
48,Private,Bachelors,13,Call Center,Married,Christians,Male,45,more than 30 k INR
31,Private,Bachelors,13,Teacher,Married,Christians,Male,48,more than 30 k INR
39,Private,Bachelors,13,Teacher,Married,Christians,Male,48,more than 30 k INR
44,Private,Bachelors,13,Executive,Married,Christians,Male,48,more than 30 k INR
32,Private,Bachelors,13,Executive,Married,Christians,Male,50,more than 30 k INR
53,Private,Bachelors,13,Executive,Married,Christians,Male,50,more than 30 k INR
32,Private,Bachelors,13,Other-service,Married,Christians,Male,50,more than 30 k INR
38,Private,Bachelors,13,Executive,Married,Christians,Male,50,more than 30 k INR
54,Private,Bachelors,13,Executive,Married,Christians,Male,50,more than 30 k INR
50,Private,Bachelors,13,Executive,Married,Christians,Male,50,more than 30 k INR
43,Private,Bachelors,13,Executive,Married,Christians,Male,50,less than 30 k INR
39,Private,Bachelors,13,Executive,Married,Christians,Male,50,less than 30 k INR
49,Private,Bachelors,13,Sales,Married,Christians,Male,50,more than 30 k INR
43,Private,Bachelors,13,Executive,Married,Christians,Male,50,more than 30 k INR
46,Government,Bachelors,13,Teacher,Married,Christians,Male,50,more than 30 k INR
34,Private,Bachelors,13,Sales,Married,Christians,Male,55,less than 30 k INR
36,Private,Bachelors,13,Teacher,Married,Christians,Male,55,more than 30 k INR
32,Government,Bachelors,13,Teacher,Married,Christians,Male,56,more than 30 k INR
45,Private,Bachelors,13,Executive,Married,Christians,Male,60,more than 30 k INR
31,Private,Bachelors,13,Police,Married,Christians,Male,60,less than 30 k INR
38,Government,Bachelors,13,Teacher,Married,Christians,Male,60,more than 30 k INR
34,Private,Bachelors,13,Sales,Married,Christians,Male,60,less than 30 k INR
54,Private,Bachelors,13,Executive,Married,Christians,Male,60,more than 30 k INR
50,Private,Bachelors,13,Sales,Married,Christians,Male,60,more than 30 k INR
41,Private,Bachelors,13,Executive,Married,Christians,Male,60,more than 30 k INR
38,Private,Bachelors,13,Teacher,Married,Christians,Male,60,more than 30 k INR
47,Private,Bachelors,13,Executive,Married,Christians,Male,65,less than 30 k INR
38,Private,Bachelors,13,Executive,Married,Christians,Male,65,more than 30 k INR
34,Private,Bachelors,13,Mechanic,Married,Christians,Male,70,more than 30 k INR
42,Private,Bachelors,13,Other-service,Married,Christians,Male,72,more than 30 k INR
37,Private,Bachelors,13,Sales,Married,Christians,Male,77,less than 30 k INR
33,Private,Bachelors,13,Teacher,Married,Muslim,Male,25,more than 30 k INR
39,Private,Bachelors,13,Teacher,Married,Muslim,Male,30,less than 30 k INR
59,Government,Bachelors,13,Fireman,Married,Muslim,Male,30,less than 30 k INR
34,Private,Bachelors,13,Fireman,Married,Muslim,Male,30,less than 30 k INR
24,Private,Bachelors,13,Sales,Married,Muslim,Male,30,less than 30 k INR
53,Government,Bachelors,13,Teacher,Married,Muslim,Male,35,less than 30 k INR
44,Private,Bachelors,13,Executive,Married,Muslim,Male,35,more than 30 k INR
36,Private,Bachelors,13,Other-service,Married,Muslim,Male,36,more than 30 k INR
33,Private,Bachelors,13,Fireman,Married,Muslim,Male,40,less than 30 k INR
32,Private,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
43,Private,Bachelors,13,Domestic Servants,Married,Muslim,Male,40,more than 30 k INR
54,Private,Bachelors,13,Sales,Married,Muslim,Male,40,less than 30 k INR
33,Government,Bachelors,13,Police,Married,Muslim,Male,40,less than 30 k INR
41,Government,Bachelors,13,Mechanic,Married,Muslim,Male,40,less than 30 k INR
38,Government,Bachelors,13,Executive,Married,Muslim,Male,40,less than 30 k INR
53,Private,Bachelors,13,Executive,Married,Muslim,Male,40,less than 30 k INR
43,Private,Bachelors,13,Driver,Married,Muslim,Male,40,less than 30 k INR
28,Private,Bachelors,13,Other-service,Married,Muslim,Male,40,less than 30 k INR
45,Government,Bachelors,13,Teacher,Married,Muslim,Male,40,less than 30 k INR
58,Government,Bachelors,13,Teacher,Married,Muslim,Male,40,less than 30 k INR
36,Private,Bachelors,13,Teacher,Married,Muslim,Male,40,less than 30 k INR
46,Government,Bachelors,13,Taxi-driver,Married,Muslim,Male,40,less than 30 k INR
60,Government,Bachelors,13,Police,Married,Muslim,Male,40,more than 30 k INR
58,Government,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
46,Government,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
29,Government,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
53,Private,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
43,Private,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
44,Private,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
33,Private,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
48,Private,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
44,Private,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
31,Private,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
48,Government,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
26,Government,Bachelors,13,Executive,Married,Muslim,Male,40,more than 30 k INR
57,Government,Bachelors,13,Teacher,Married,Muslim,Male,40,more than 30 k INR
43,Government,Bachelors,13,Teacher,Married,Muslim,Male,40,more than 30 k INR
52,Private,Bachelors,13,Teacher,Married,Muslim,Male,40,more than 30 k INR
33,Private,Bachelors,13,Teacher,Married,Muslim,Male,40,more than 30 k INR
46,Government,Bachelors,13,Teacher,Married,Muslim,Male,40,more than 30 k INR
49,Government,Bachelors,13,Fireman,Married,Muslim,Male,40,more than 30 k INR
40,Government,Bachelors,13,Fireman,Married,Muslim,Male,40,more than 30 k INR
51,Private,Bachelors,13,Fireman,Married,Muslim,Male,40,more than 30 k INR
47,Private,Bachelors,13,Sales,Married,Muslim,Male,40,more than 30 k INR
48,Private,Bachelors,13,Sales,Married,Muslim,Male,40,more than 30 k INR
32,Private,Bachelors,13,Sales,Married,Muslim,Male,40,more than 30 k INR
42,Private,Bachelors,13,Sales,Married,Muslim,Male,40,more than 30 k INR
52,Government,Bachelors,13,Call Center,Married,Muslim,Male,40,more than 30 k INR
30,Private,Bachelors,13,Executive,Married,Muslim,Male,42,more than 30 k INR
28,Government,Bachelors,13,Fireman,Married,Muslim,Male,42,more than 30 k INR
34,Private,Bachelors,13,Executive,Married,Muslim,Male,45,more than 30 k INR
36,Private,Bachelors,13,Executive,Married,Muslim,Male,45,more than 30 k INR
56,Private,Bachelors,13,Sales,Married,Muslim,Male,45,more than 30 k INR
44,Government,Bachelors,13,Executive,Married,Muslim,Male,48,less than 30 k INR
49,Private,Bachelors,13,Driver,Married,Muslim,Male,48,less than 30 k INR
59,Private,Bachelors,13,Mechanic,Married,Muslim,Male,48,more than 30 k INR
34,Private,Bachelors,13,Teacher,Married,Muslim,Male,48,more than 30 k INR
41,Private,Bachelors,13,Executive,Married,Muslim,Male,50,less than 30 k INR
35,Private,Bachelors,13,Sales,Married,Muslim,Male,50,less than 30 k INR
38,Government,Bachelors,13,Executive,Married,Muslim,Male,50,more than 30 k INR
44,Private,Bachelors,13,Executive,Married,Muslim,Male,50,more than 30 k INR
53,Private,Bachelors,13,Executive,Married,Muslim,Male,50,more than 30 k INR
69,Private,Bachelors,13,Executive,Married,Muslim,Male,50,more than 30 k INR
44,Private,Bachelors,13,Teacher,Married,Muslim,Male,50,more than 30 k INR
47,Government,Bachelors,13,Fireman,Married,Muslim,Male,50,more than 30 k INR
31,Government,Bachelors,13,Fireman,Married,Muslim,Male,50,more than 30 k INR
32,Private,Bachelors,13,Sales,Married,Muslim,Male,50,more than 30 k INR
38,Government,Bachelors,13,Fireman,Married,Muslim,Male,52,less than 30 k INR
29,Private,Bachelors,13,Executive,Married,Muslim,Male,55,more than 30 k INR
42,Private,Bachelors,13,Mechanic,Married,Muslim,Male,60,less than 30 k INR
33,Government,Bachelors,13,Fireman,Married,Muslim,Male,70,more than 30 k INR
31,Private,Bachelors,13,Sales,Married,Muslim,Male,90,more than 30 k INR
55,Private,Bachelors,13,Executive,Married,Other,Male,35,less than 30 k INR
31,Private,Bachelors,13,Driver,Married,Other,Male,36,less than 30 k INR
33,Private,Bachelors,13,Driver,Married,Other,Male,40,less than 30 k INR
32,Private,Bachelors,13,Teacher,Married,Other,Male,40,less than 30 k INR
44,Private,Bachelors,13,Executive,Married,Other,Male,40,less than 30 k INR
32,Private,Bachelors,13,Sales,Married,Other,Male,40,less than 30 k INR
30,Private,Bachelors,13,Teacher,Married,Other,Male,40,less than 30 k INR
37,Private,Bachelors,13,Executive,Married,Other,Male,50,more than 30 k INR
67,Private,Bachelors,13,Teacher,Married,Hindu,Male,2,less than 30 k INR
85,Private,Bachelors,13,Executive,Married,Hindu,Male,3,less than 30 k INR
44,Private,Bachelors,13,Teacher,Married,Hindu,Male,3,less than 30 k INR
59,Private,Bachelors,13,Mechanic,Married,Hindu,Male,4,less than 30 k INR
64,Private,Bachelors,13,Police,Married,Hindu,Male,5,less than 30 k INR
37,Private,Bachelors,13,Teacher,Married,Hindu,Male,5,more than 30 k INR
66,Private,Bachelors,13,Sales,Married,Hindu,Male,5,more than 30 k INR
72,Private,Bachelors,13,Sales,Married,Hindu,Male,6,less than 30 k INR
67,Private,Bachelors,13,Fireman,Married,Hindu,Male,7,more than 30 k INR
51,Private,Bachelors,13,Farmer,Married,Hindu,Male,8,less than 30 k INR
50,Private,Bachelors,13,Sales,Married,Hindu,Male,8,less than 30 k INR
67,Private,Bachelors,13,Executive,Married,Hindu,Male,8,more than 30 k INR
66,Private,Bachelors,13,Executive,Married,Hindu,Male,8,more than 30 k INR
74,Private,Bachelors,13,Executive,Married,Hindu,Male,10,less than 30 k INR
38,Private,Bachelors,13,Other-service,Married,Hindu,Male,10,less than 30 k INR
67,Government,Bachelors,13,Teacher,Married,Hindu,Male,10,less than 30 k INR
65,Private,Bachelors,13,Sales,Married,Hindu,Male,10,less than 30 k INR
57,Private,Bachelors,13,Sales,Married,Hindu,Male,10,less than 30 k INR
44,Private,Bachelors,13,Mechanic,Married,Hindu,Male,12,less than 30 k INR
70,Private,Bachelors,13,Mechanic,Married,Hindu,Male,12,more than 30 k INR
74,Private,Bachelors,13,Executive,Married,Hindu,Male,12,more than 30 k INR
50,Private,Bachelors,13,Executive,Married,Hindu,Male,13,less than 30 k INR
57,Private,Bachelors,13,Executive,Married,Hindu,Male,13,more than 30 k INR
77,Government,Bachelors,13,Police,Married,Hindu,Male,14,less than 30 k INR
45,Private,Bachelors,13,Police,Married,Hindu,Male,15,less than 30 k INR
40,Private,Bachelors,13,Mechanic,Married,Hindu,Male,15,less than 30 k INR
78,Government,Bachelors,13,Executive,Married,Hindu,Male,15,less than 30 k INR
73,Private,Bachelors,13,Teacher,Married,Hindu,Male,15,less than 30 k INR
55,Government,Bachelors,13,Teacher,Married,Hindu,Male,15,less than 30 k INR
65,Private,Bachelors,13,Sales,Married,Hindu,Male,15,less than 30 k INR
65,Private,Bachelors,13,Sales,Married,Hindu,Male,15,less than 30 k INR
63,Private,Bachelors,13,Sales,Married,Hindu,Male,15,less than 30 k INR
90,Private,Bachelors,13,Sales,Married,Hindu,Male,15,more than 30 k INR
66,Private,Bachelors,13,Sales,Married,Hindu,Male,15,more than 30 k INR
67,Private,Bachelors,13,Executive,Married,Hindu,Male,16,less than 30 k INR
35,Private,Bachelors,13,Teacher,Married,Hindu,Male,16,more than 30 k INR
72,Private,Bachelors,13,Fireman,Married,Hindu,Male,17,less than 30 k INR
55,Private,Bachelors,13,Call Center,Married,Hindu,Male,18,more than 30 k INR
37,Private,Bachelors,13,Sales,Married,Hindu,Male,20,more than 30 k INR
70,Private,Bachelors,13,Executive,Married,Hindu,Male,20,less than 30 k INR
34,Government,Bachelors,13,Police,Married,Hindu,Male,20,less than 30 k INR
30,Private,Bachelors,13,Sales,Married,Hindu,Male,20,less than 30 k INR
45,Private,Bachelors,13,Mechanic,Married,Hindu,Male,20,less than 30 k INR
25,Private,Bachelors,13,Executive,Married,Hindu,Male,20,less than 30 k INR
57,Private,Bachelors,13,Executive,Married,Hindu,Male,20,less than 30 k INR
26,Private,Bachelors,13,Executive,Married,Hindu,Male,20,less than 30 k INR
22,Government,Bachelors,13,Executive,Married,Hindu,Male,20,less than 30 k INR
68,Government,Bachelors,13,Executive,Married,Hindu,Male,20,less than 30 k INR
84,Private,Bachelors,13,Farmer,Married,Hindu,Male,20,less than 30 k INR
69,Private,Bachelors,13,Domestic Servants,Married,Hindu,Male,20,less than 30 k INR
23,Private,Bachelors,13,Other-service,Married,Hindu,Male,20,less than 30 k INR
65,Private,Bachelors,13,Other-service,Married,Hindu,Male,20,less than 30 k INR
40,Government,Bachelors,13,Teacher,Married,Hindu,Male,20,less than 30 k INR
63,Private,Bachelors,13,Teacher,Married,Hindu,Male,20,less than 30 k INR
28,Government,Bachelors,13,Teacher,Married,Hindu,Male,20,less than 30 k INR
32,Government,Bachelors,13,Call Center,Married,Hindu,Male,20,less than 30 k INR
29,Private,Bachelors,13,Taxi-driver,Married,Hindu,Male,20,less than 30 k INR
65,Private,Bachelors,13,Taxi-driver,Married,Hindu,Male,20,less than 30 k INR
65,Private,Bachelors,13,Police,Married,Hindu,Male,20,more than 30 k INR
51,Private,Bachelors,13,Mechanic,Married,Hindu,Male,20,more than 30 k INR
56,Private,Bachelors,13,Executive,Married,Hindu,Male,20,more than 30 k INR
61,Private,Bachelors,13,Farmer,Married,Hindu,Male,20,more than 30 k INR
62,Private,Bachelors,13,Sales,Married,Hindu,Male,20,more than 30 k INR
79,Private,Bachelors,13,Sales,Married,Hindu,Male,20,more than 30 k INR
50,Private,Bachelors,13,Call Center,Married,Hindu,Male,20,more than 30 k INR
42,Private,Bachelors,13,Teacher,Married,Hindu,Male,21,less than 30 k INR
43,Private,Bachelors,13,Teacher,Married,Hindu,Male,21,less than 30 k INR
75,Private,Bachelors,13,Executive,Married,Hindu,Male,24,less than 30 k INR
41,Government,Bachelors,13,Call Center,Married,Hindu,Male,24,less than 30 k INR
64,Private,Bachelors,13,Teacher,Married,Hindu,Male,24,more than 30 k INR
43,Private,Bachelors,13,Call Center,Married,Hindu,Male,24,more than 30 k INR
29,Government,Bachelors,13,Teacher,Married,Hindu,Male,25,less than 30 k INR
51,Private,Bachelors,13,Executive,Married,Hindu,Male,25,less than 30 k INR
51,Private,Bachelors,13,Executive,Married,Hindu,Male,25,less than 30 k INR
58,Private,Bachelors,13,Farmer,Married,Hindu,Male,25,less than 30 k INR
51,Private,Bachelors,13,Driver,Married,Hindu,Male,25,less than 30 k INR
33,Private,Bachelors,13,Teacher,Married,Hindu,Male,25,more than 30 k INR
54,Private,Bachelors,13,Call Center,Married,Hindu,Male,25,more than 30 k INR
51,Government,Bachelors,13,Teacher,Married,Hindu,Male,26,less than 30 k INR
49,Private,Bachelors,13,Sales,Married,Hindu,Male,26,more than 30 k INR
66,Private,Bachelors,13,Sales,Married,Hindu,Male,26,more than 30 k INR
34,Private,Bachelors,13,Police,Married,Hindu,Male,27,less than 30 k INR
26,Government,Bachelors,13,Teacher,Married,Hindu,Male,28,less than 30 k INR
56,Private,Bachelors,13,Police,Married,Hindu,Male,30,less than 30 k INR
30,Government,Bachelors,13,Police,Married,Hindu,Male,30,less than 30 k INR
